shipment_id,origin_district,destination_district,origin_terrain,destination_terrain,distance_km,shipping_mode,shipment_volume_units,inventory_level_units,demand_units,warehouse_processing_days,weather_delay,traffic_delay,road_condition,carrier_rating,scheduled_delivery_days,actual_delivery_days,transportation_cost_inr,late_delivery
UKL10487,Uttarkashi,Haridwar,High-Hill,Plain/Lower Hill,255.8,Standard,7,44.8,84.5,1.11,0,0,Moderate,4.85,4.5,5.82,884.21,1
UKL10488,Champawat,Almora,Mid-Hill,Mid-Hill,146.6,Second Class,7,69.8,29.5,0.31,0,1,Good,4.07,3.8,3.52,745.36,0
UKL10489,Pithoragarh,Uttarkashi,High-Hill,High-Hill,528.0,Standard,7,59.1,91.8,1.81,0,0,Poor,4.72,4.5,6.85,1611.28,1
UKL10490,Tehri Garhwal,Nainital,Mid-Hill,Mid-Hill,184.6,Standard,7,82.0,52.5,1.26,0,0,Moderate,4.64,4.5,5.41,765.57,1
UKL10491,Almora,Pithoragarh,Mid-Hill,High-Hill,261.7,Standard,8,59.8,55.1,1.35,0,1,Moderate,4.49,4.5,5.21,917.64,1
UKL10492,Almora,Chamoli,Mid-Hill,High-Hill,223.1,Standard,13,53.5,78.8,0.66,1,0,Moderate,3.24,4.5,6.16,974.81,1
UKL10493,Dehradun,Champawat,Plain/Lower Hill,Mid-Hill,229.9,First Class,4,49.3,72.8,1.0,0,0,Moderate,4.49,2.8,3.4,995.86,1
UKL10494,Uttarkashi,Rudraprayag,High-Hill,High-Hill,205.8,Standard,10,64.2,42.7,2.16,0,0,Moderate,4.06,4.5,5.96,861.24,1
UKL10495,Pithoragarh,Champawat,High-Hill,Mid-Hill,477.1,Second Class,13,81.0,59.8,1.19,0,1,Good,5.0,3.8,5.75,1531.39,1
UKL10496,Champawat,Tehri Garhwal,Mid-Hill,Mid-Hill,318.5,Same Day,8,62.0,88.3,1.05,0,0,Good,4.01,1.2,2.12,1397.5,1
UKL10497,Pithoragarh,Bageshwar,High-Hill,Mid-Hill,275.1,First Class,9,40.3,115.3,1.17,0,1,Good,4.28,2.8,4.17,1092.89,1
UKL10498,Dehradun,Chamoli,Plain/Lower Hill,High-Hill,394.3,First Class,12,112.5,72.2,1.53,0,1,Good,3.64,2.8,4.26,1401.41,1
UKL10499,Pauri Garhwal,Almora,Mid-Hill,Mid-Hill,476.6,Second Class,4,58.2,66.9,1.11,0,1,Poor,3.75,3.8,5.8,1391.37,1
UKL10500,Uttarkashi,Nainital,High-Hill,Mid-Hill,223.7,Second Class,2,61.9,91.9,1.11,1,0,Moderate,3.86,3.8,5.91,882.93,1
UKL10501,Tehri Garhwal,Pauri Garhwal,Mid-Hill,Mid-Hill,191.5,Second Class,8,73.0,60.5,0.62,0,1,Poor,4.33,3.8,5.76,802.29,1
UKL10502,Uttarkashi,Almora,High-Hill,Mid-Hill,351.8,Standard,5,84.5,58.5,1.08,1,1,Good,3.7,4.5,6.31,1074.74,1
UKL10503,Bageshwar,Tehri Garhwal,Mid-Hill,Mid-Hill,210.0,Same Day,15,25.5,83.6,0.93,0,0,Moderate,4.33,1.2,1.91,1271.17,1
UKL10504,Champawat,Chamoli,Mid-Hill,High-Hill,482.6,Second Class,5,90.9,44.0,1.34,0,0,Moderate,4.23,3.8,5.72,1485.63,1
UKL10505,Nainital,Chamoli,Mid-Hill,High-Hill,369.3,Standard,5,61.3,71.6,2.02,0,1,Poor,4.86,4.5,7.06,1220.05,1
UKL10506,Udham Singh Nagar,Chamoli,Plain/Lower Hill,High-Hill,177.5,Standard,7,52.1,41.4,1.4,0,0,Good,4.08,4.5,6.12,799.32,1
UKL10507,Almora,Udham Singh Nagar,Mid-Hill,Plain/Lower Hill,231.3,Second Class,8,65.7,39.7,1.16,0,0,Moderate,4.49,3.8,5.24,1039.8,1
UKL10508,Pithoragarh,Uttarkashi,High-Hill,High-Hill,319.2,Same Day,16,83.2,17.0,1.32,0,0,Moderate,4.22,1.2,3.43,1597.65,1
UKL10509,Champawat,Nainital,Mid-Hill,Mid-Hill,162.8,Second Class,9,65.3,60.7,0.57,1,0,Moderate,4.26,3.8,5.96,3040.64,1
UKL10510,Almora,Nainital,Mid-Hill,Mid-Hill,265.6,Standard,10,59.8,77.6,0.2,0,1,Good,3.91,4.5,5.32,925.7,1
UKL10511,Nainital,Pithoragarh,Mid-Hill,High-Hill,432.1,Second Class,6,71.9,80.4,1.46,0,0,Moderate,4.16,3.8,5.36,1402.56,1
UKL10512,Almora,Haridwar,Mid-Hill,Plain/Lower Hill,203.1,Standard,7,73.7,93.9,0.95,1,1,Moderate,3.21,4.5,6.1,790.83,1
UKL10513,Haridwar,Nainital,Plain/Lower Hill,Mid-Hill,250.5,First Class,5,99.5,71.2,1.15,0,1,Good,4.71,2.8,3.58,970.75,1
UKL10514,Tehri Garhwal,Uttarkashi,Mid-Hill,High-Hill,186.4,Second Class,5,111.3,80.8,0.59,1,0,Good,,3.8,5.67,727.12,1
UKL10515,Pauri Garhwal,Bageshwar,Mid-Hill,Mid-Hill,233.5,First Class,8,111.0,68.2,1.73,0,1,Good,4.41,2.8,5.39,1024.27,1
UKL10516,Chamoli,Dehradun,High-Hill,Plain/Lower Hill,368.2,First Class,6,67.3,25.3,,0,0,Good,4.84,2.8,3.57,1226.15,1
UKL10517,Nainital,Almora,Mid-Hill,Mid-Hill,234.9,Second Class,10,92.1,93.9,1.05,0,1,Moderate,4.25,3.8,5.05,999.56,1
UKL10518,Pithoragarh,Nainital,High-Hill,Mid-Hill,362.8,Standard,5,76.8,74.5,1.11,0,0,Good,3.82,4.5,5.64,1029.05,1
UKL10519,Udham Singh Nagar,Almora,Plain/Lower Hill,Mid-Hill,174.8,First Class,12,92.9,72.0,0.74,0,1,Moderate,4.54,2.8,4.11,998.26,1
UKL10520,Haridwar,Nainital,Plain/Lower Hill,Mid-Hill,174.9,Second Class,6,28.4,82.9,0.85,0,0,Good,4.23,3.8,4.12,721.93,1
UKL10521,Tehri Garhwal,Uttarkashi,Mid-Hill,High-Hill,466.0,Standard,10,88.6,77.5,0.82,0,0,Poor,3.74,4.5,6.65,1426.0,1
UKL10522,Bageshwar,Udham Singh Nagar,Mid-Hill,Plain/Lower Hill,123.6,Standard,8,120.5,77.7,1.57,0,0,Poor,4.27,4.5,6.2,3149.16,1
UKL10523,Udham Singh Nagar,Uttarkashi,Plain/Lower Hill,High-Hill,228.7,Standard,9,97.9,56.6,0.88,1,0,Moderate,3.67,4.5,6.83,878.58,1
UKL10524,Champawat,Tehri Garhwal,Mid-Hill,Mid-Hill,234.8,Standard,6,57.4,41.8,0.8,0,0,Poor,4.52,4.5,5.76,837.57,1
UKL10525,Tehri Garhwal,Udham Singh Nagar,Mid-Hill,Plain/Lower Hill,202.8,Same Day,9,55.9,48.9,0.96,0,0,Moderate,3.99,1.2,2.3,1263.47,1
UKL10526,Udham Singh Nagar,Rudraprayag,Plain/Lower Hill,High-Hill,197.5,Standard,12,84.4,50.2,0.74,0,0,Moderate,,4.5,5.65,837.42,1
UKL10527,Haridwar,Dehradun,Plain/Lower Hill,Plain/Lower Hill,155.6,First Class,5,97.4,95.4,0.93,0,1,Poor,3.4,2.8,4.74,904.97,1
UKL10528,Dehradun,Tehri Garhwal,Plain/Lower Hill,Mid-Hill,294.4,First Class,10,109.7,36.1,0.85,1,0,Moderate,4.21,2.8,4.4,1204.68,1
UKL10529,Almora,Udham Singh Nagar,Mid-Hill,Plain/Lower Hill,247.5,First Class,16,70.6,44.3,0.63,0,0,Good,,2.8,3.48,1254.95,1
UKL10530,Rudraprayag,Chamoli,High-Hill,High-Hill,287.9,Second Class,6,81.5,48.3,1.46,0,0,Moderate,3.35,3.8,5.21,1048.57,1
UKL10531,Nainital,Uttarkashi,Mid-Hill,High-Hill,321.0,Standard,10,90.4,77.3,0.6,0,1,Poor,,4.5,6.67,1100.35,1
UKL10532,Pithoragarh,Almora,High-Hill,Mid-Hill,376.4,Standard,6,88.4,69.0,1.1,0,0,Good,4.45,4.5,5.73,1214.85,1
UKL10533,Tehri Garhwal,Udham Singh Nagar,Mid-Hill,Plain/Lower Hill,391.2,Standard,10,112.3,67.2,1.43,0,1,Moderate,3.95,4.5,6.78,1245.93,1
UKL10534,Rudraprayag,Pithoragarh,High-Hill,High-Hill,178.6,Standard,9,78.3,69.7,0.76,1,0,,4.36,4.5,6.5,760.42,1
UKL10535,Dehradun,Nainital,Plain/Lower Hill,Mid-Hill,182.1,First Class,11,75.4,92.0,0.33,0,0,Poor,4.06,2.8,3.25,1065.73,1
UKL10536,Almora,Chamoli,Mid-Hill,High-Hill,546.7,Second Class,21,68.7,78.9,0.92,0,1,Moderate,4.07,3.8,7.11,1847.06,1
UKL10537,Uttarkashi,Champawat,High-Hill,Mid-Hill,232.8,Second Class,5,15.0,56.2,1.04,0,0,Moderate,,3.8,4.68,947.88,1
UKL10538,Tehri Garhwal,Chamoli,Mid-Hill,High-Hill,363.1,First Class,13,99.7,69.6,0.73,0,0,Good,3.56,2.8,3.74,1432.18,1
UKL10539,Bageshwar,Nainital,Mid-Hill,Mid-Hill,321.8,Standard,7,107.5,87.9,1.27,0,0,Moderate,4.25,4.5,6.82,1072.02,1
UKL10540,Udham Singh Nagar,Almora,Plain/Lower Hill,Mid-Hill,401.9,Second Class,12,92.0,48.9,1.55,0,0,Good,3.86,3.8,5.29,1296.38,1
UKL10541,Bageshwar,Pauri Garhwal,Mid-Hill,Mid-Hill,364.3,Standard,7,58.3,27.6,0.86,0,0,Good,4.28,4.5,6.53,1032.47,1
UKL10542,Udham Singh Nagar,Pithoragarh,Plain/Lower Hill,High-Hill,426.8,First Class,11,58.8,70.1,0.94,0,1,Poor,,2.8,5.51,1501.6,1
UKL10543,Tehri Garhwal,Almora,Mid-Hill,Mid-Hill,292.1,Second Class,5,71.6,92.2,,0,0,Good,3.79,3.8,4.91,889.49,1
UKL10544,Pauri Garhwal,Uttarkashi,Mid-Hill,High-Hill,406.5,First Class,8,66.3,92.8,0.84,0,0,Moderate,4.27,2.8,4.71,1407.65,1
UKL10545,Pauri Garhwal,Dehradun,Mid-Hill,Plain/Lower Hill,345.8,Second Class,7,38.9,69.6,0.74,1,1,Moderate,4.01,3.8,5.58,1181.45,1
UKL10546,Nainital,Rudraprayag,Mid-Hill,High-Hill,468.0,Second Class,5,99.7,56.6,1.08,0,0,Good,4.27,3.8,4.88,1281.52,1
UKL10547,Dehradun,Tehri Garhwal,Plain/Lower Hill,Mid-Hill,185.0,Standard,8,98.9,53.9,1.4,0,0,Good,4.64,4.5,5.38,718.72,1
UKL10548,Pauri Garhwal,Champawat,Mid-Hill,Mid-Hill,255.5,Standard,13,53.3,91.9,1.34,0,0,Moderate,4.98,4.5,6.28,1050.75,1
UKL10549,Pauri Garhwal,Uttarkashi,Mid-Hill,High-Hill,455.4,Standard,11,99.6,93.7,0.97,0,1,Good,5.0,4.5,6.62,1329.41,1
UKL10550,Champawat,Nainital,Mid-Hill,Mid-Hill,255.2,Standard,12,62.1,87.9,0.89,0,0,Moderate,4.66,4.5,6.65,986.55,1
UKL10551,Pithoragarh,Rudraprayag,High-Hill,High-Hill,214.2,Standard,7,106.4,26.4,1.54,0,1,Moderate,3.99,4.5,6.28,798.89,1
UKL10552,Uttarkashi,Chamoli,High-Hill,High-Hill,262.5,Standard,8,60.3,58.4,1.72,0,0,Moderate,3.36,4.5,5.29,914.0,1
UKL10553,Haridwar,Nainital,Plain/Lower Hill,Mid-Hill,95.1,Standard,12,125.0,90.9,1.1,0,0,Good,3.88,4.5,5.99,632.16,1
UKL10554,Pithoragarh,Pauri Garhwal,High-Hill,Mid-Hill,387.5,Standard,12,26.5,99.7,0.39,0,0,Good,2.86,4.5,6.36,1175.42,1
UKL10555,Rudraprayag,Champawat,High-Hill,Mid-Hill,349.3,Second Class,9,110.5,97.9,1.34,0,0,Good,4.39,3.8,4.98,1149.1,1
UKL10556,Nainital,Pithoragarh,Mid-Hill,High-Hill,393.8,Second Class,10,76.5,65.3,0.42,0,0,Moderate,4.38,3.8,5.49,1276.29,1
UKL10557,Pauri Garhwal,Almora,Mid-Hill,Mid-Hill,423.8,Standard,8,61.1,52.4,1.59,0,1,Moderate,4.59,4.5,7.2,1311.15,1
UKL10558,Tehri Garhwal,Champawat,Mid-Hill,Mid-Hill,244.1,Standard,11,94.7,31.4,1.05,0,0,Good,4.86,4.5,6.07,905.67,1
UKL10559,Rudraprayag,Almora,High-Hill,Mid-Hill,450.7,Standard,2,87.9,117.4,0.88,0,0,,4.23,4.5,6.13,1222.74,1
UKL10560,Almora,Dehradun,Mid-Hill,Plain/Lower Hill,321.8,First Class,10,55.7,50.3,1.15,0,1,Moderate,4.76,2.8,5.15,1202.97,1
UKL10561,Dehradun,Pauri Garhwal,Plain/Lower Hill,Mid-Hill,300.8,Standard,9,47.8,68.4,0.56,1,0,Moderate,4.06,4.5,5.53,1083.12,1
UKL10562,Almora,Chamoli,Mid-Hill,High-Hill,320.3,First Class,8,69.2,105.2,1.37,0,0,Moderate,4.1,2.8,4.4,1222.64,1
UKL10563,Rudraprayag,Nainital,High-Hill,Mid-Hill,366.6,Second Class,8,81.2,83.1,1.23,0,1,Poor,3.66,3.8,6.3,1356.03,1
UKL10564,Dehradun,Pithoragarh,Plain/Lower Hill,High-Hill,313.3,Standard,9,118.0,71.5,0.65,0,1,Moderate,5.0,4.5,6.64,1023.32,1
UKL10565,Udham Singh Nagar,Tehri Garhwal,Plain/Lower Hill,Mid-Hill,259.6,First Class,6,86.8,73.3,1.05,0,0,Good,3.78,2.8,3.98,973.51,1
UKL10566,Pauri Garhwal,Almora,Mid-Hill,Mid-Hill,377.8,Standard,8,31.2,77.7,1.26,0,0,Moderate,3.89,4.5,6.17,1214.86,1
UKL10567,Udham Singh Nagar,Haridwar,Plain/Lower Hill,Plain/Lower Hill,160.7,Standard,8,64.1,68.4,1.04,0,0,Moderate,3.58,4.5,5.53,717.86,1
UKL10568,Pithoragarh,Chamoli,High-Hill,High-Hill,452.4,First Class,8,69.1,16.4,1.32,0,1,Good,4.05,2.8,5.28,1480.94,1
UKL10569,Bageshwar,Rudraprayag,Mid-Hill,High-Hill,293.2,Second Class,8,94.3,78.8,0.77,0,1,Moderate,4.65,3.8,5.81,986.11,1
UKL10570,Champawat,Bageshwar,Mid-Hill,Mid-Hill,392.3,Standard,4,81.7,37.8,1.0,0,0,Moderate,4.13,4.5,6.05,1177.73,1
UKL10571,Dehradun,Champawat,Plain/Lower Hill,Mid-Hill,244.3,First Class,9,104.0,57.5,0.93,0,0,Moderate,4.25,2.8,3.67,1094.65,1
UKL10572,Udham Singh Nagar,Champawat,Plain/Lower Hill,Mid-Hill,265.2,Second Class,6,44.4,51.9,1.44,1,0,Moderate,4.58,3.8,5.13,952.45,1
UKL10573,Udham Singh Nagar,Bageshwar,Plain/Lower Hill,Mid-Hill,379.4,First Class,6,66.7,63.6,1.12,0,1,Good,3.87,2.8,4.47,1271.59,1
UKL10574,Tehri Garhwal,Almora,Mid-Hill,Mid-Hill,234.0,Standard,8,79.7,43.1,1.12,0,0,Good,4.13,4.5,4.65,797.43,0
UKL10575,Dehradun,Udham Singh Nagar,Plain/Lower Hill,Plain/Lower Hill,172.3,Standard,7,93.6,66.6,0.84,0,0,Good,3.84,4.5,5.65,707.03,1
UKL10576,Almora,Pauri Garhwal,Mid-Hill,Mid-Hill,349.1,Standard,5,63.5,83.7,0.97,0,0,Good,,4.5,6.17,1013.68,1
UKL10577,Champawat,Tehri Garhwal,Mid-Hill,Mid-Hill,327.1,Standard,3,34.2,55.6,1.27,0,0,Good,3.65,4.5,5.51,919.86,1
UKL10578,Rudraprayag,Udham Singh Nagar,High-Hill,Plain/Lower Hill,325.2,Standard,6,24.3,68.3,0.92,0,0,Moderate,4.05,4.5,5.45,937.84,1
UKL10579,Pithoragarh,Udham Singh Nagar,High-Hill,Plain/Lower Hill,297.8,Second Class,10,41.0,51.1,0.7,0,0,Good,3.77,3.8,4.98,1011.3,1
UKL10580,Uttarkashi,Haridwar,High-Hill,Plain/Lower Hill,317.4,First Class,14,78.5,51.4,1.56,0,0,Moderate,4.24,2.8,3.41,1384.48,1
UKL10581,Almora,Dehradun,Mid-Hill,Plain/Lower Hill,267.9,First Class,5,109.4,83.7,0.83,0,0,Good,4.95,2.8,4.26,982.45,1
UKL10582,Pauri Garhwal,Uttarkashi,Mid-Hill,High-Hill,245.9,Second Class,11,53.5,91.8,1.58,1,0,Moderate,3.69,3.8,6.18,1158.82,1
UKL10583,Haridwar,Tehri Garhwal,Plain/Lower Hill,Mid-Hill,198.9,Same Day,6,65.8,78.1,0.48,0,1,Good,4.27,1.2,2.38,1058.26,1
UKL10584,Haridwar,Bageshwar,Plain/Lower Hill,Mid-Hill,197.8,First Class,5,60.9,58.2,1.44,0,1,Moderate,4.57,2.8,4.7,855.28,1
UKL10585,Nainital,Pithoragarh,Mid-Hill,High-Hill,298.5,Second Class,8,111.2,50.4,1.56,0,0,Good,4.27,3.8,5.44,1022.4,1
UKL10586,Pauri Garhwal,Uttarkashi,Mid-Hill,High-Hill,334.0,Standard,11,86.2,75.0,1.11,0,0,Moderate,3.44,4.5,6.64,1135.12,1
UKL10587,Champawat,Pauri Garhwal,Mid-Hill,Mid-Hill,262.2,First Class,7,86.2,40.9,2.22,0,0,Good,4.28,2.8,4.68,1088.62,1
UKL10588,Udham Singh Nagar,Pauri Garhwal,Plain/Lower Hill,Mid-Hill,314.6,First Class,7,72.9,77.7,0.94,0,0,Moderate,5.0,2.8,5.12,1205.37,1
UKL10589,Pithoragarh,Rudraprayag,High-Hill,High-Hill,435.7,Second Class,7,91.4,113.1,,0,0,Moderate,4.38,3.8,4.81,1398.39,1
UKL10590,Uttarkashi,Haridwar,High-Hill,Plain/Lower Hill,279.0,Second Class,10,67.6,75.8,1.14,0,1,Good,3.63,3.8,4.69,1033.65,1
UKL10591,Pithoragarh,Rudraprayag,High-Hill,High-Hill,456.8,First Class,9,37.5,72.4,0.92,1,0,Poor,3.5,2.8,5.73,1551.21,1
UKL10592,Haridwar,Bageshwar,Plain/Lower Hill,Mid-Hill,241.1,Same Day,10,92.4,79.6,0.79,0,0,Good,3.9,1.2,1.8,1310.79,1
UKL10593,Nainital,Tehri Garhwal,Mid-Hill,Mid-Hill,414.0,Standard,7,65.1,68.1,1.01,0,0,Poor,4.3,4.5,6.45,1253.78,1
UKL10594,Dehradun,Haridwar,Plain/Lower Hill,Plain/Lower Hill,133.2,Second Class,8,88.2,72.8,0.94,0,0,Moderate,3.97,3.8,4.91,739.16,1
UKL10595,Uttarkashi,Almora,High-Hill,Mid-Hill,427.2,Second Class,8,100.8,104.7,0.69,0,0,Good,5.0,3.8,4.58,1276.86,1
UKL10596,Rudraprayag,Udham Singh Nagar,High-Hill,Plain/Lower Hill,405.0,Same Day,8,83.6,97.0,0.9,0,0,Moderate,3.69,1.2,3.04,1506.54,1
UKL10597,Pauri Garhwal,Almora,Mid-Hill,Mid-Hill,298.3,Standard,5,59.8,56.1,1.36,0,0,Good,4.12,4.5,5.84,878.4,1
UKL10598,Bageshwar,Udham Singh Nagar,Mid-Hill,Plain/Lower Hill,230.1,First Class,7,56.7,80.5,1.14,0,0,Good,3.67,2.8,4.52,1008.2,1
UKL10599,Bageshwar,Uttarkashi,Mid-Hill,High-Hill,202.2,Standard,10,95.6,92.0,1.76,0,0,Poor,4.55,4.5,6.72,974.77,1
UKL10600,Pithoragarh,Almora,High-Hill,Mid-Hill,409.0,Same Day,12,87.2,47.6,0.55,0,0,Moderate,4.54,1.2,2.43,1607.35,1
UKL10601,Dehradun,Udham Singh Nagar,Plain/Lower Hill,Plain/Lower Hill,145.9,Same Day,7,82.7,75.9,1.18,0,1,Good,4.45,1.2,2.2,1037.65,1
UKL10602,Dehradun,Nainital,Plain/Lower Hill,Mid-Hill,185.6,Standard,7,103.7,77.8,0.46,0,1,Moderate,3.56,4.5,5.74,779.35,1
UKL10603,Dehradun,Rudraprayag,Plain/Lower Hill,High-Hill,343.7,First Class,5,76.7,73.8,1.16,0,0,Moderate,4.81,2.8,5.09,1268.34,1
UKL10604,Champawat,Udham Singh Nagar,Mid-Hill,Plain/Lower Hill,241.0,Same Day,11,45.6,47.8,1.09,0,0,Moderate,4.74,1.2,3.07,1263.62,1
UKL10605,Chamoli,Tehri Garhwal,High-Hill,Mid-Hill,296.9,First Class,7,65.1,25.8,0.37,0,0,Good,3.94,2.8,3.62,1070.31,1
UKL10606,Dehradun,Tehri Garhwal,Plain/Lower Hill,Mid-Hill,254.6,Standard,8,92.6,111.7,1.45,0,0,Good,3.69,4.5,5.5,871.14,1
UKL10607,Udham Singh Nagar,Almora,Plain/Lower Hill,Mid-Hill,266.0,Same Day,6,68.1,68.8,0.87,0,0,Good,3.49,1.2,2.61,1186.02,1
UKL10608,Haridwar,Nainital,Plain/Lower Hill,Mid-Hill,216.9,Standard,8,82.7,63.8,0.62,0,0,Moderate,3.51,4.5,5.94,824.74,1
UKL10609,Almora,Tehri Garhwal,Mid-Hill,Mid-Hill,306.7,Standard,16,53.5,50.6,1.46,0,0,Good,4.68,4.5,5.71,1194.21,1
UKL10610,Rudraprayag,Almora,High-Hill,Mid-Hill,498.5,Standard,8,68.9,71.7,1.12,0,0,Good,4.27,4.5,5.65,1311.13,1
UKL10611,Pithoragarh,Udham Singh Nagar,High-Hill,Plain/Lower Hill,308.6,First Class,10,70.7,71.2,1.04,0,1,Good,3.46,2.8,4.32,1227.86,1
UKL10612,Bageshwar,Dehradun,Mid-Hill,Plain/Lower Hill,305.4,Standard,3,85.7,70.6,1.55,0,0,Good,4.48,4.5,6.13,920.38,1
UKL10613,Rudraprayag,Champawat,High-Hill,Mid-Hill,256.2,Standard,10,92.0,51.2,,0,1,Moderate,3.42,4.5,6.85,1042.28,1
UKL10614,Pithoragarh,Uttarkashi,High-Hill,High-Hill,366.9,Second Class,9,74.9,58.9,1.29,0,0,Moderate,3.63,3.8,5.0,1226.09,1
UKL10615,Pauri Garhwal,Almora,Mid-Hill,Mid-Hill,377.4,Second Class,5,73.7,44.5,1.62,0,0,Poor,4.56,3.8,6.34,1267.45,1
UKL10616,Nainital,Chamoli,Mid-Hill,High-Hill,395.9,Standard,8,47.9,115.8,,0,1,Good,4.41,4.5,6.38,1172.85,1
UKL10617,Haridwar,Nainital,Plain/Lower Hill,Mid-Hill,269.2,Standard,3,56.9,69.0,1.01,0,0,Poor,3.95,4.5,6.03,906.31,1
UKL10618,Almora,Tehri Garhwal,Mid-Hill,Mid-Hill,185.0,First Class,10,69.7,72.3,0.92,0,0,Poor,4.01,2.8,4.1,992.94,1
UKL10619,Tehri Garhwal,Almora,Mid-Hill,Mid-Hill,264.1,Second Class,10,77.6,63.8,1.55,0,1,Moderate,3.77,3.8,6.0,1128.51,1
UKL10620,Haridwar,Pithoragarh,Plain/Lower Hill,High-Hill,322.5,Same Day,8,73.9,70.0,1.16,0,0,Good,4.16,1.2,2.3,1416.17,1
UKL10621,Rudraprayag,Almora,High-Hill,Mid-Hill,265.6,First Class,9,88.0,75.1,0.85,1,0,Good,4.95,2.8,4.3,1077.48,1
UKL10622,Haridwar,Pauri Garhwal,Plain/Lower Hill,Mid-Hill,255.7,First Class,6,88.3,68.4,0.87,0,0,Poor,3.97,2.8,4.35,982.4,1
UKL10623,Udham Singh Nagar,Champawat,Plain/Lower Hill,Mid-Hill,305.8,Second Class,8,60.2,78.4,0.94,0,1,Moderate,4.83,3.8,5.53,1084.77,1
UKL10624,Tehri Garhwal,Nainital,Mid-Hill,Mid-Hill,385.6,Standard,8,90.4,54.9,0.86,0,0,Poor,3.61,4.5,6.57,1273.35,1
UKL10625,Almora,Chamoli,Mid-Hill,High-Hill,165.3,Standard,6,72.7,61.2,1.44,0,0,Good,4.52,4.5,6.46,719.41,1
UKL10626,Pauri Garhwal,Tehri Garhwal,Mid-Hill,Mid-Hill,307.8,Second Class,4,99.6,92.0,0.84,1,0,Moderate,4.25,3.8,5.78,1095.32,1
UKL10627,Chamoli,Bageshwar,High-Hill,Mid-Hill,476.9,Second Class,7,69.1,80.3,1.12,0,1,Good,3.99,3.8,5.8,1428.23,1
UKL10628,Nainital,Uttarkashi,Mid-Hill,High-Hill,455.6,First Class,7,78.8,72.8,0.99,0,0,Moderate,4.31,2.8,4.75,1488.48,1
UKL10629,Pauri Garhwal,Uttarkashi,Mid-Hill,High-Hill,410.7,Same Day,7,65.0,127.3,1.37,0,1,Poor,4.82,1.2,3.85,1608.56,1
UKL10630,Pauri Garhwal,Pithoragarh,Mid-Hill,High-Hill,485.9,Standard,8,98.9,68.2,1.11,0,0,Moderate,4.37,4.5,6.75,1405.82,1
UKL10631,Uttarkashi,Chamoli,High-Hill,High-Hill,350.7,Same Day,10,73.2,27.6,1.25,1,0,Moderate,3.55,1.2,3.33,1482.55,1
UKL10632,Nainital,Bageshwar,Mid-Hill,Mid-Hill,410.9,First Class,6,63.0,44.2,0.61,0,0,Moderate,3.14,2.8,3.5,1344.3,1
UKL10633,Champawat,Haridwar,Mid-Hill,Plain/Lower Hill,278.3,Same Day,6,86.4,89.7,1.16,0,0,Good,4.5,1.2,1.89,1246.41,1
UKL10634,Bageshwar,Haridwar,Mid-Hill,Plain/Lower Hill,199.8,Second Class,10,50.8,51.0,1.44,0,0,Moderate,5.0,3.8,5.03,975.49,1
UKL10635,Chamoli,Almora,High-Hill,Mid-Hill,418.8,Standard,2,26.7,49.2,1.38,0,1,Moderate,4.03,4.5,7.23,1131.06,1
UKL10636,Udham Singh Nagar,Uttarkashi,Plain/Lower Hill,High-Hill,284.5,Same Day,7,50.8,70.3,1.27,0,0,Moderate,4.26,1.2,3.54,1264.53,1
UKL10637,Pauri Garhwal,Chamoli,Mid-Hill,High-Hill,322.2,Standard,11,81.2,72.6,1.24,0,0,Moderate,4.49,4.5,6.93,1161.14,1
UKL10638,Chamoli,Dehradun,High-Hill,Plain/Lower Hill,139.6,First Class,5,83.1,58.2,1.15,1,0,Poor,4.51,2.8,4.34,924.64,1
UKL10639,Pithoragarh,Almora,High-Hill,Mid-Hill,209.2,Second Class,6,58.0,61.7,1.5,0,0,Moderate,4.18,3.8,5.24,971.4,1
UKL10640,Champawat,Tehri Garhwal,Mid-Hill,Mid-Hill,373.0,Same Day,3,91.8,34.2,0.26,1,0,Moderate,4.09,1.2,2.69,1427.14,1
UKL10641,Chamoli,Haridwar,High-Hill,Plain/Lower Hill,239.9,Standard,9,60.1,78.1,1.29,1,1,Moderate,4.02,4.5,7.02,919.18,1
UKL10642,Pauri Garhwal,Nainital,Mid-Hill,Mid-Hill,348.1,Second Class,10,72.7,56.0,0.8,0,0,Moderate,4.0,3.8,5.26,1216.35,1
UKL10643,Champawat,Bageshwar,Mid-Hill,Mid-Hill,278.8,First Class,7,124.6,70.4,0.84,0,0,Moderate,3.12,2.8,4.96,1121.44,1
UKL10644,Tehri Garhwal,Champawat,Mid-Hill,Mid-Hill,316.0,Second Class,7,76.4,117.9,1.56,0,0,Poor,3.79,3.8,5.61,1221.32,1
UKL10645,Chamoli,Nainital,High-Hill,Mid-Hill,293.0,Standard,10,50.9,63.4,0.8,0,1,Moderate,4.43,4.5,5.94,980.9,1
UKL10646,Nainital,Haridwar,Mid-Hill,Plain/Lower Hill,197.0,Standard,10,45.3,90.1,0.33,0,0,Good,4.29,4.5,4.92,804.12,1
UKL10647,Uttarkashi,Pithoragarh,High-Hill,High-Hill,365.0,Second Class,6,26.3,68.9,1.03,0,0,Good,4.07,3.8,4.76,1186.59,1
UKL10648,Almora,Uttarkashi,Mid-Hill,High-Hill,148.0,Standard,8,103.1,89.4,1.3,0,0,Good,4.12,4.5,6.21,659.58,1
